"","MODEL","CALCERR","LIBVER","FULLID","CALCVAL","INST","CODE"
"674",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-003",0.99906,"LANL","MCNP6.1.1beta"
"675",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-004",0.99936,"LANL","MCNP6.1.1beta"
"676",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-005",0.99947,"LANL","MCNP6.1.1beta"
"677",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-006",0.99846,"LANL","MCNP6.1.1beta"
"678",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-007",0.99791,"LANL","MCNP6.1.1beta"
"679",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-008",0.99881,"LANL","MCNP6.1.1beta"
"680",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-009",0.99856,"LANL","MCNP6.1.1beta"
"681",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-010",0.99959,"LANL","MCNP6.1.1beta"
"682",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-001",0.99581,"LANL","MCNP6.1.1beta"
"683",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-002",0.99641,"LANL","MCNP6.1.1beta"
"684",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-003",0.99663,"LANL","MCNP6.1.1beta"
"685",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-004",0.99633,"LANL","MCNP6.1.1beta"
"686",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-005",0.99626,"LANL","MCNP6.1.1beta"
"687",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-006",0.99559,"LANL","MCNP6.1.1beta"
"688",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-007",0.99766,"LANL","MCNP6.1.1beta"
"689",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-008",0.99713,"LANL","MCNP6.1.1beta"
"690",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-009",0.99648,"LANL","MCNP6.1.1beta"
"691",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-010",0.99584,"LANL","MCNP6.1.1beta"
"692",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-080-011",0.99729,"LANL","MCNP6.1.1beta"
"693",NA,7e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-001",1.00036,"LANL","MCNP6.1.1beta"
"694",NA,7e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-002",1.00165,"LANL","MCNP6.1.1beta"
"695",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-003",0.9896,"LANL","MCNP6.1.1beta"
"696",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-004",1.00195,"LANL","MCNP6.1.1beta"
"697",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-005",1.00196,"LANL","MCNP6.1.1beta"
"698",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-006",1.00106,"LANL","MCNP6.1.1beta"
"699",NA,5e-05,"ENDFB-VII.1","LEU-SOL-THERM-004-007",1.00144,"LANL","MCNP6.1.1beta"
"700",NA,7e-05,"ENDFB-VII.1","LEU-SOL-THERM-007-001",0.99496,"LANL","MCNP6.1.1beta"
"701",NA,7e-05,"ENDFB-VII.1","LEU-SOL-THERM-007-002",0.99722,"LANL","MCNP6.1.1beta"
"702",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-007-003",0.99605,"LANL","MCNP6.1.1beta"
"703",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-007-004",0.99864,"LANL","MCNP6.1.1beta"
"704",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-007-005",0.99751,"LANL","MCNP6.1.1beta"
"705",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-020-001",0.99989,"LANL","MCNP6.1.1beta"
"706",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-020-002",0.99953,"LANL","MCNP6.1.1beta"
"707",NA,5e-05,"ENDFB-VII.1","LEU-SOL-THERM-020-003",0.99886,"LANL","MCNP6.1.1beta"
"708",NA,5e-05,"ENDFB-VII.1","LEU-SOL-THERM-020-004",1.00004,"LANL","MCNP6.1.1beta"
"709",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-021-001",0.99787,"LANL","MCNP6.1.1beta"
"710",NA,6e-05,"ENDFB-VII.1","LEU-SOL-THERM-021-002",0.99828,"LANL","MCNP6.1.1beta"
"711",NA,5e-05,"ENDFB-VII.1","LEU-SOL-THERM-021-003",0.99758,"LANL","MCNP6.1.1beta"
"712",NA,5e-05,"ENDFB-VII.1","LEU-SOL-THERM-021-004",0.99948,"LANL","MCNP6.1.1beta"
"713",NA,5e-05,"ENDFB-VII.1","MIX-COMP-FAST-001-001",0.98726,"LANL","MCNP6.1.1beta"
"714",NA,5e-05,"ENDFB-VII.1","MIX-COMP-FAST-002-001",0.98564,"LANL","MCNP6.1.1beta"
"715",NA,5e-05,"ENDFB-VII.1","MIX-COMP-FAST-003-001",0.9825,"LANL","MCNP6.1.1beta"
"716",NA,6e-05,"ENDFB-VII.1","MIX-COMP-FAST-004-001",0.99675,"LANL","MCNP6.1.1beta"
"717",NA,5e-05,"ENDFB-VII.1","MIX-COMP-FAST-005-001",0.98718,"LANL","MCNP6.1.1beta"
"718",NA,5e-05,"ENDFB-VII.1","MIX-COMP-FAST-006-001",0.99134,"LANL","MCNP6.1.1beta"
"719",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-001-001",0.99951,"LANL","MCNP6.1.1beta"
"720",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-002-001",1.00536,"LANL","MCNP6.1.1beta"
"721",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-002-002",1.00526,"LANL","MCNP6.1.1beta"
"722",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-002-003",1.00539,"LANL","MCNP6.1.1beta"
"723",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-003-001",1.00059,"LANL","MCNP6.1.1beta"
"724",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-004-001",1.00032,"LANL","MCNP6.1.1beta"
"725",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-004-002",0.99952,"LANL","MCNP6.1.1beta"
"726",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-005-001",1.00384,"LANL","MCNP6.1.1beta"
"727",NA,8e-05,"ENDFB-VII.1","MIX-MET-FAST-007-001",1.00338,"LANL","MCNP6.1.1beta"
"728",NA,8e-05,"ENDFB-VII.1","MIX-MET-FAST-007-002",1.00801,"LANL","MCNP6.1.1beta"
"729",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-003",1.00637,"LANL","MCNP6.1.1beta"
"730",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-004",1.00523,"LANL","MCNP6.1.1beta"
"731",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-005",1.00262,"LANL","MCNP6.1.1beta"
"732",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-006",1.00104,"LANL","MCNP6.1.1beta"
"733",NA,8e-05,"ENDFB-VII.1","MIX-MET-FAST-007-007",1.00614,"LANL","MCNP6.1.1beta"
"734",NA,8e-05,"ENDFB-VII.1","MIX-MET-FAST-007-008",1.00506,"LANL","MCNP6.1.1beta"
"735",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-009",1.0051,"LANL","MCNP6.1.1beta"
"736",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-010",1.00503,"LANL","MCNP6.1.1beta"
"737",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-011",1.00363,"LANL","MCNP6.1.1beta"
"738",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-012",1.00252,"LANL","MCNP6.1.1beta"
"739",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-013",1.00091,"LANL","MCNP6.1.1beta"
"740",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-014",1.00783,"LANL","MCNP6.1.1beta"
"741",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-015",1.00764,"LANL","MCNP6.1.1beta"
"742",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-016",1.006,"LANL","MCNP6.1.1beta"
"743",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-007-017",1.00591,"LANL","MCNP6.1.1beta"
"744",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-018",1.00774,"LANL","MCNP6.1.1beta"
"745",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-019",1.00697,"LANL","MCNP6.1.1beta"
"746",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-020",1.005,"LANL","MCNP6.1.1beta"
"747",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-021",1.00489,"LANL","MCNP6.1.1beta"
"748",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-022",1.004,"LANL","MCNP6.1.1beta"
"749",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-007-023",1.00333,"LANL","MCNP6.1.1beta"
"750",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-009-001",1.00023,"LANL","MCNP6.1.1beta"
"751",NA,6e-05,"ENDFB-VII.1","MIX-MET-FAST-010-001",0.99983,"LANL","MCNP6.1.1beta"
"752",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-011-001",0.99076,"LANL","MCNP6.1.1beta"
"753",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-011-002",0.9969,"LANL","MCNP6.1.1beta"
"754",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-011-003",1.00131,"LANL","MCNP6.1.1beta"
"755",NA,7e-05,"ENDFB-VII.1","MIX-MET-FAST-011-004",1.00311,"LANL","MCNP6.1.1beta"
"756",NA,7e-05,"ENDFB-VII.1","MIX-MET-INTER-003-001",0.97306,"LANL","MCNP6.1.1beta"
"757",NA,6e-05,"ENDFB-VII.1","MIX-MET-INTER-004-001",0.98206,"LANL","MCNP6.1.1beta"
"758",NA,9e-05,"ENDFB-VII.1","MIX-MET-MIXED-001-001",0.99972,"LANL","MCNP6.1.1beta"
"759","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-001-001",1.00069,"LANL","MCNP6.1.1beta"
"760",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-002-001",1.00003,"LANL","MCNP6.1.1beta"
"761",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-005-001",1.00112,"LANL","MCNP6.1.1beta"
"762",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-006-001",1.00093,"LANL","MCNP6.1.1beta"
"763",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-008-001",0.99759,"LANL","MCNP6.1.1beta"
"764",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-009-001",1.00515,"LANL","MCNP6.1.1beta"
"765",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-010-001",0.99956,"LANL","MCNP6.1.1beta"
"766",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-011-001",1.00005,"LANL","MCNP6.1.1beta"
"767",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-012-001",1.00315,"LANL","MCNP6.1.1beta"
"768",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-013-001",1.00332,"LANL","MCNP6.1.1beta"
"769",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-014-001",0.99762,"LANL","MCNP6.1.1beta"
"770",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-015-001",1.00006,"LANL","MCNP6.1.1beta"
"771",NA,8e-05,"ENDFB-VII.1","PU-MET-FAST-016-001",1.01766,"LANL","MCNP6.1.1beta"
"772",NA,8e-05,"ENDFB-VII.1","PU-MET-FAST-016-002",1.00709,"LANL","MCNP6.1.1beta"
"773",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-016-003",1.00537,"LANL","MCNP6.1.1beta"
"774",NA,8e-05,"ENDFB-VII.1","PU-MET-FAST-016-004",1.00473,"LANL","MCNP6.1.1beta"
"775",NA,8e-05,"ENDFB-VII.1","PU-MET-FAST-016-005",1.00446,"LANL","MCNP6.1.1beta"
"776",NA,8e-05,"ENDFB-VII.1","PU-MET-FAST-016-006",1.00686,"LANL","MCNP6.1.1beta"
"777",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-018-001",0.99943,"LANL","MCNP6.1.1beta"
"778",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-019-001",1.00092,"LANL","MCNP6.1.1beta"
"779",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-020-001",0.99816,"LANL","MCNP6.1.1beta"
"780",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-021-001",1.00457,"LANL","MCNP6.1.1beta"
"781",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-021-002",0.99331,"LANL","MCNP6.1.1beta"
"782","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-022-001",0.99844,"LANL","MCNP6.1.1beta"
"783","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-023-001",0.9999,"LANL","MCNP6.1.1beta"
"784","Detailed Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-024-001",1.00175,"LANL","MCNP6.1.1beta"
"785","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-025-001",0.9988,"LANL","MCNP6.1.1beta"
"786","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-026-001",0.99845,"LANL","MCNP6.1.1beta"
"787","Detailed Model",8e-05,"ENDFB-VII.1","PU-MET-FAST-027-001",1.00301,"LANL","MCNP6.1.1beta"
"788","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-028-001",0.99896,"LANL","MCNP6.1.1beta"
"789","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-029-001",0.99564,"LANL","MCNP6.1.1beta"
"790","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-030-001",1.00281,"LANL","MCNP6.1.1beta"
"791","Detailed Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-031-001",1.00438,"LANL","MCNP6.1.1beta"
"792","Detailed Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-032-001",0.99862,"LANL","MCNP6.1.1beta"
"793",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-033-001",0.99612,"LANL","MCNP6.1.1beta"
"794",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-035-001",0.9978,"LANL","MCNP6.1.1beta"
"795",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-036-001",1.00649,"LANL","MCNP6.1.1beta"
"796","Detailed Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-038-001",1.0025,"LANL","MCNP6.1.1beta"
"797",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-039-001",0.99225,"LANL","MCNP6.1.1beta"
"798",NA,6e-05,"ENDFB-VII.1","PU-MET-FAST-040-001",0.9968,"LANL","MCNP6.1.1beta"
"799",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-041-001",1.00573,"LANL","MCNP6.1.1beta"
"800",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-044-001",1.00057,"LANL","MCNP6.1.1beta"
"801",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-044-002",0.99998,"LANL","MCNP6.1.1beta"
"802",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-044-003",0.99928,"LANL","MCNP6.1.1beta"
"803",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-044-004",1.00002,"LANL","MCNP6.1.1beta"
"804",NA,7e-05,"ENDFB-VII.1","PU-MET-FAST-044-005",0.99927,"LANL","MCNP6.1.1beta"
"805","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-001",1.00125,"LANL","MCNP6.1.1beta"
"806","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-002",1.00755,"LANL","MCNP6.1.1beta"
"807","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-003",1.00637,"LANL","MCNP6.1.1beta"
"808","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-004",1.0068,"LANL","MCNP6.1.1beta"
"809","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-005",1.00695,"LANL","MCNP6.1.1beta"
"810","Simplified Model",6e-05,"ENDFB-VII.1","PU-MET-FAST-045-006",1.0059,"LANL","MCNP6.1.1beta"
"811","Simplified Model",7e-05,"ENDFB-VII.1","PU-MET-FAST-045-007",1.00526,"LANL","MCNP6.1.1beta"
"812",NA,8e-05,"ENDFB-VII.1","PU-MET-INTER-002-001",1.01483,"LANL","MCNP6.1.1beta"
"813",NA,7e-05,"ENDFB-VII.1","PU-MET-INTER-003-001",0.98778,"LANL","MCNP6.1.1beta"
"814",NA,8e-05,"ENDFB-VII.1","PU-MET-INTER-004-001",0.97495,"LANL","MCNP6.1.1beta"
"815",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-001",1.00604,"LANL","MCNP6.1.1beta"
"816",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-002",1.00752,"LANL","MCNP6.1.1beta"
"817",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-003",1.01035,"LANL","MCNP6.1.1beta"
"818",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-004",1.00457,"LANL","MCNP6.1.1beta"
"819",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-005",1.00869,"LANL","MCNP6.1.1beta"
"820",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-001-006",1.00969,"LANL","MCNP6.1.1beta"
"821",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-001",1.00384,"LANL","MCNP6.1.1beta"
"822",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-002",1.0049,"LANL","MCNP6.1.1beta"
"823",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-002-003",1.00375,"LANL","MCNP6.1.1beta"
"824",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-004",1.00653,"LANL","MCNP6.1.1beta"
"825",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-005",1.00926,"LANL","MCNP6.1.1beta"
"826",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-006",1.005,"LANL","MCNP6.1.1beta"
"827",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-002-007",1.00769,"LANL","MCNP6.1.1beta"
"828",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-001",1.00281,"LANL","MCNP6.1.1beta"
"829",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-002",1.00233,"LANL","MCNP6.1.1beta"
"830",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-003",1.00516,"LANL","MCNP6.1.1beta"
"831",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-004",1.00427,"LANL","MCNP6.1.1beta"
"832",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-005",1.00562,"LANL","MCNP6.1.1beta"
"833",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-006",1.00572,"LANL","MCNP6.1.1beta"
"834",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-007",1.0068,"LANL","MCNP6.1.1beta"
"835",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-003-008",1.00558,"LANL","MCNP6.1.1beta"
"836",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-001",1.00383,"LANL","MCNP6.1.1beta"
"837",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-002",0.99875,"LANL","MCNP6.1.1beta"
"838",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-003",1.00079,"LANL","MCNP6.1.1beta"
"839",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-004",0.99887,"LANL","MCNP6.1.1beta"
"840",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-005",0.99977,"LANL","MCNP6.1.1beta"
"841",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-006",1.0017,"LANL","MCNP6.1.1beta"
"842",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-007",1.00553,"LANL","MCNP6.1.1beta"
"843",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-008",1.00114,"LANL","MCNP6.1.1beta"
"844",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-009",1.00057,"LANL","MCNP6.1.1beta"
"845",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-010",1.00222,"LANL","MCNP6.1.1beta"
"846",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-011",1.00051,"LANL","MCNP6.1.1beta"
"847",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-012",1.00295,"LANL","MCNP6.1.1beta"
"848",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-004-013",1.0003,"LANL","MCNP6.1.1beta"
"849",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-001",1.00235,"LANL","MCNP6.1.1beta"
"850",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-002",1.00297,"LANL","MCNP6.1.1beta"
"851",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-003",1.0034,"LANL","MCNP6.1.1beta"
"852",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-004",1.00516,"LANL","MCNP6.1.1beta"
"853",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-005",1.00636,"LANL","MCNP6.1.1beta"
"854",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-006",1.00575,"LANL","MCNP6.1.1beta"
"855",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-007",1.00416,"LANL","MCNP6.1.1beta"
"856",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-008",0.99938,"LANL","MCNP6.1.1beta"
"857",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-005-009",1.00218,"LANL","MCNP6.1.1beta"
"858",NA,7e-05,"ENDFB-VII.1","PU-SOL-THERM-006-001",1.00083,"LANL","MCNP6.1.1beta"
"859",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-006-002",1.00189,"LANL","MCNP6.1.1beta"
"860",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-006-003",1.00152,"LANL","MCNP6.1.1beta"
"861",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-002",1.00928,"LANL","MCNP6.1.1beta"
"862",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-003",1.00357,"LANL","MCNP6.1.1beta"
"863",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-005",1.00915,"LANL","MCNP6.1.1beta"
"864",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-006",1.00322,"LANL","MCNP6.1.1beta"
"865",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-007",1.00529,"LANL","MCNP6.1.1beta"
"866",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-007-008",0.99879,"LANL","MCNP6.1.1beta"
"867","Simplified Model",4e-05,"ENDFB-VII.1","PU-SOL-THERM-009-003",1.01933,"LANL","MCNP6.1.1beta"
"868",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-001",1.01818,"LANL","MCNP6.1.1beta"
"869",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-002",1.01465,"LANL","MCNP6.1.1beta"
"870",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-003",1.0083,"LANL","MCNP6.1.1beta"
"871",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-004",1.01255,"LANL","MCNP6.1.1beta"
"872",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-005",1.01025,"LANL","MCNP6.1.1beta"
"873",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-006",1.00932,"LANL","MCNP6.1.1beta"
"874",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-007",1.00243,"LANL","MCNP6.1.1beta"
"875",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-008",1.00379,"LANL","MCNP6.1.1beta"
"876",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-009",1.01485,"LANL","MCNP6.1.1beta"
"877",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-010",1.00282,"LANL","MCNP6.1.1beta"
"878",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-010-011",1.00985,"LANL","MCNP6.1.1beta"
"879",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-012",1.00968,"LANL","MCNP6.1.1beta"
"880",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-013",1.01588,"LANL","MCNP6.1.1beta"
"881",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-010-014",1.00969,"LANL","MCNP6.1.1beta"
"882",NA,6e-05,"ENDFB-VII.1","PU-SOL-THERM-012-001",1.0056,"LANL","MCNP6.1.1beta"
"883",NA,6e-05,"ENDFB-VII.1","PU-SOL-THERM-012-002",1.00605,"LANL","MCNP6.1.1beta"
"884",NA,6e-05,"ENDFB-VII.1","PU-SOL-THERM-012-003",1.00717,"LANL","MCNP6.1.1beta"
"885",NA,5e-05,"ENDFB-VII.1","PU-SOL-THERM-012-004",1.00766,"LANL","MCNP6.1.1beta"
"886",NA,5e-05,"ENDFB-VII.1","PU-SOL-THERM-012-005",1.00966,"LANL","MCNP6.1.1beta"
"887",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-012-006",1.00669,"LANL","MCNP6.1.1beta"
"888",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-012-007",1.00539,"LANL","MCNP6.1.1beta"
"889",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-012-008",1.00428,"LANL","MCNP6.1.1beta"
"890",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-012-009",1.00981,"LANL","MCNP6.1.1beta"
"891",NA,7e-05,"ENDFB-VII.1","PU-SOL-THERM-012-010",1.00403,"LANL","MCNP6.1.1beta"
"892",NA,7e-05,"ENDFB-VII.1","PU-SOL-THERM-012-011",1.00671,"LANL","MCNP6.1.1beta"
"893",NA,6e-05,"ENDFB-VII.1","PU-SOL-THERM-012-012",1.00691,"LANL","MCNP6.1.1beta"
"894",NA,5e-05,"ENDFB-VII.1","PU-SOL-THERM-012-013",1.0096,"LANL","MCNP6.1.1beta"
"895",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-018-001",1.0085,"LANL","MCNP6.1.1beta"
"896",NA,9e-05,"ENDFB-VII.1","PU-SOL-THERM-018-002",1.01159,"LANL","MCNP6.1.1beta"
"897",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-018-003",1.00928,"LANL","MCNP6.1.1beta"
"898",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-018-004",1.00752,"LANL","MCNP6.1.1beta"
"899",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-018-005",1.00644,"LANL","MCNP6.1.1beta"
"900",NA,8e-05,"ENDFB-VII.1","PU-SOL-THERM-018-006",1.00467,"LANL","MCNP6.1.1beta"
